2024-01-12 at 14:45:59 | INFO | Creating the Mismatch Database
2024-01-12 at 14:47:57 | INFO | Created: pan-ebola-1000-0.005/work/mismatch.db
2024-01-12 at 14:48:07 | INFO | Read in MSA: all-ebola.align	seqs:2752	cols:21142
2024-01-12 at 15:02:55 | DEBUG | FKmer: 18	WalksOut
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6749	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6750	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6751	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6752	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6753	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6754	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6755	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6756	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6757	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6758	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6759	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6760	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6761	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6762	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6763	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6764	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6765	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6766	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6767	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6768	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6769	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6770	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6771	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6772	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6773	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6774	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6775	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6776	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6777	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6778	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6779	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6780	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6781	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6782	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6783	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6784	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6785	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6786	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6787	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6788	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6789	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6790	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6791	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6792	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6793	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6794	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6795	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6796	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6797	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6798	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6799	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6800	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6801	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6802	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6803	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6804	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6805	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6806	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6807	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6808	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6809	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6810	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6811	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6812	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6813	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6814	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6815	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6816	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6817	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6818	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6819	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6820	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6821	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6822	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6823	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6824	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6825	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6826	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6827	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6828	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6829	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6830	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6831	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6832	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6833	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6834	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6835	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6836	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6837	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6838	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6839	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6840	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6841	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6842	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6843	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6844	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6845	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6846	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6847	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6848	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6849	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6850	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6851	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6852	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6853	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6854	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6855	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6856	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6857	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6858	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6859	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6860	GapOnSetBase
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6861	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6862	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6863	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6864	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6865	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6866	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6867	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6868	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6869	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6870	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6871	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6872	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6873	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6874	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6875	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6876: AllPass
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6877	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6878	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6879	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6880	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6881	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6882	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6883	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6884	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6885	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6886	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6887	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6888	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6889	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6890	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6891	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6892	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6893	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6894	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6895	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6896	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6897	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6898	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6899	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6900	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6901	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6902	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6903	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6904	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6905	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6906	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6907	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6908	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6909	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6910	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6911	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6912	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6913	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6914	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6915	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6916	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6917	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6918	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6919	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6920	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6921	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6922	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6923	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6924	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6925	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6926	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6927	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6928	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6929	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6930	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6931	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6932	ThermoFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6933	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6934	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6935	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6936	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6937	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6938	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6939	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6940	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6941	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6942	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6943	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6944	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6945	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6946	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6947	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6948	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6949	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6950	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6951	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6952	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6953	DimerFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6954	DimerFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6955: AllPass
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6956: AllPass
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6957: AllPass
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6958: AllPass
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6959: AllPass
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6960: AllPass
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6961: AllPass
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6962: AllPass
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6963: AllPass
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6964: AllPass
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6965: AllPass
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6966: AllPass
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6967: AllPass
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6968	DimerFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6969: AllPass
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6970: AllPass
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6971: AllPass
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6972: AllPass
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6973: AllPass
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6974: AllPass
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6975: AllPass
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6976: AllPass
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6977	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6978	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6979	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6980	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6981	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6982	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6983	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6984	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6985	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6986	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6987	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6988	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6989	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6990	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6991	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6992	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6993	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6994	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6995	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6996	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6997	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6998	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 6999	HairpinFail
2024-01-12 at 15:02:56 | DEBUG | RKmer: 7000	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7001	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7002	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7003	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7004	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7005	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7006	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7007	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7008: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7009: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7010: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7011: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7012: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7013: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7014: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7015: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7016: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7017: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7018	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7019	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7020	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7021	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7022	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7023	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7024	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7025	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7026	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7027	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7028	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7029	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7030	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7031	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7032	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7033	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7034	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7035	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7036	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7037	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7038	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7039	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7040	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7041	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7042	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7043	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7044	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7045	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7046	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7047	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7048	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7049	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7050	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7051	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7052	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7053	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7054	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7055	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7056	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7057	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7058	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7059	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7060	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7061	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7062	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7063	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7064	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7065	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7066	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7067	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7068	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7069	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7070	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7071	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7072	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7073	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7074	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7075	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7076	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7077	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7078	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7079	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7080	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7081	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7082	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7083	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7084	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7085	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7086	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7087	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7088	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7089	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7090	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7091	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7092	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7093	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7094	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7095	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7096	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7097	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7098	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7099	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7100	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7101	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7102	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7103	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7104	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7105	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7106	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7107	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7108	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7109	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 7110	ThermoFail
